2026-05-29 21:02:36,915 | analisis_pipeline | INFO | [2222_audio1] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:38:08,657 | analisis_pipeline | INFO | [2379_audio12] LLM: "Prosesnya paling mudah melalui agen travel umrah resmi (PPIU"
2026-05-30 05:38:12,397 | analisis_pipeline | INFO | [2379_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2379_audio12.wav
2026-05-30 05:38:35,631 | analisis_pipeline | INFO | [2379_audio18] STT: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhan"
2026-05-30 05:38:55,202 | analisis_pipeline | INFO | [2379_audio18] LLM: "Focus on your spiritual intention (niyyah) first and create "
2026-05-30 05:39:22,257 | analisis_pipeline | INFO | [2379_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2379_audio18.wav
2026-05-30 05:39:45,578 | analisis_pipeline | INFO | [2479_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 05:40:02,526 | analisis_pipeline | INFO | [2479_audio04] LLM: "First, visit the official Nusuk platform or use a certified "
2026-05-30 05:40:35,024 | analisis_pipeline | INFO | [2479_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2479_audio04.wav
2026-05-30 05:40:58,602 | analisis_pipeline | INFO | [2479_audio15] STT: "Tolong buat ceklis persiapan umrah termasuk barang wajib di "
2026-05-30 05:41:21,315 | analisis_pipeline | INFO | [2479_audio15] LLM: "Siapkan dokumen penting seperti paspor dan visa, serta perle"
2026-05-30 05:41:25,252 | analisis_pipeline | INFO | [2479_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2479_audio15.wav
2026-05-30 05:41:48,802 | analisis_pipeline | INFO | [upload_1779961620] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:42:09,811 | analisis_pipeline | INFO | [upload_1779961620] LLM: "Tentu, saya bisa bantu carikan jadwal penerbangan terbaik un"
2026-05-30 05:42:12,680 | analisis_pipeline | INFO | [upload_1779961620] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779961620.wav
2026-05-30 05:42:36,260 | analisis_pipeline | INFO | [upload_1779961786] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:42:52,000 | analisis_pipeline | INFO | [upload_1779961786] LLM: "Boleh, silakan infokan tanggal keberangkatan dan kota asalmu"
2026-05-30 05:42:54,298 | analisis_pipeline | INFO | [upload_1779961786] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779961786.wav
2026-05-30 05:43:17,973 | analisis_pipeline | INFO | [upload_1779961787] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:43:36,963 | analisis_pipeline | INFO | [upload_1779961787] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Tolong infokan tang"
2026-05-30 05:43:39,220 | analisis_pipeline | INFO | [upload_1779961787] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779961787.wav
2026-05-30 05:44:02,855 | analisis_pipeline | INFO | [upload_1779962058] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:44:15,663 | analisis_pipeline | INFO | [upload_1779962058] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Boleh info kota ke"
2026-05-30 05:44:17,999 | analisis_pipeline | INFO | [upload_1779962058] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962058.wav
2026-05-30 05:44:41,637 | analisis_pipeline | INFO | [upload_1779962081] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:44:51,708 | analisis_pipeline | INFO | [upload_1779962081] LLM: "Tentu, saya bisa bantu buatkan jadwalnya. Tolong beri tahu k"
2026-05-30 05:44:54,029 | analisis_pipeline | INFO | [upload_1779962081] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962081.wav
2026-05-30 05:45:17,656 | analisis_pipeline | INFO | [upload_1779962140] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:45:32,669 | analisis_pipeline | INFO | [upload_1779962140] LLM: "Tentu, saya bisa bantu carikan jadwal penerbangan ke Jeddah "
2026-05-30 05:45:35,287 | analisis_pipeline | INFO | [upload_1779962140] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962140.wav
2026-05-30 05:45:58,830 | analisis_pipeline | INFO | [upload_1779962141] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:46:14,346 | analisis_pipeline | INFO | [upload_1779962141] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Tolong beri tahu ko"
2026-05-30 05:46:16,458 | analisis_pipeline | INFO | [upload_1779962141] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962141.wav
2026-05-30 05:46:40,050 | analisis_pipeline | INFO | [upload_1779962197] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:46:55,167 | analisis_pipeline | INFO | [upload_1779962197] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Tolong beri tahu t"
2026-05-30 05:46:57,543 | analisis_pipeline | INFO | [upload_1779962197] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962197.wav
2026-05-30 05:47:21,128 | analisis_pipeline | INFO | [upload_1779962263] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:47:37,086 | analisis_pipeline | INFO | [upload_1779962263] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Boleh info kota keb"
2026-05-30 05:47:39,185 | analisis_pipeline | INFO | [upload_1779962263] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962263.wav
2026-05-30 05:48:02,748 | analisis_pipeline | INFO | [upload_1779962350] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:48:23,986 | analisis_pipeline | INFO | [upload_1779962350] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Boleh info kota keb"
2026-05-30 05:48:26,211 | analisis_pipeline | INFO | [upload_1779962350] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779962350.wav
2026-05-30 05:48:49,797 | analisis_pipeline | INFO | [upload_1779966307] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:49:00,643 | analisis_pipeline | INFO | [upload_1779966307] LLM: "Bisa, saya bantu carikan jadwal penerbangannya. Tolong infor"
2026-05-30 05:49:03,369 | analisis_pipeline | INFO | [upload_1779966307] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779966307.wav
2026-05-30 05:49:26,812 | analisis_pipeline | INFO | [upload_1779975604] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:49:46,727 | analisis_pipeline | INFO | [upload_1779975604] LLM: "Tentu, aku bisa bantu carikan jadwal penerbangan ke Jeddah u"
2026-05-30 05:49:49,091 | analisis_pipeline | INFO | [upload_1779975604] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779975604.wav
2026-05-30 05:50:12,762 | analisis_pipeline | INFO | [upload_1779975969] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:50:34,705 | analisis_pipeline | INFO | [upload_1779975969] LLM: "Bisa, silakan informasikan tanggal keberangkatan spesifik da"
2026-05-30 05:50:37,165 | analisis_pipeline | INFO | [upload_1779975969] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779975969.wav
2026-05-30 05:51:00,691 | analisis_pipeline | INFO | [upload_1779983692] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:51:19,912 | analisis_pipeline | INFO | [upload_1779983692] LLM: "Tentu, silakan infokan kota keberangkatan dan preferensi wak"
2026-05-30 05:51:22,266 | analisis_pipeline | INFO | [upload_1779983692] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779983692.wav
2026-05-30 05:51:45,860 | analisis_pipeline | INFO | [upload_1779983703] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:51:54,319 | analisis_pipeline | INFO | [upload_1779983703] LLM: "Tentu, aku bisa bantu carikan jadwal flight ke Jeddah untuk "
2026-05-30 05:51:56,649 | analisis_pipeline | INFO | [upload_1779983703] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779983703.wav
2026-05-30 05:52:20,231 | analisis_pipeline | INFO | [upload_1779983913] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:52:35,597 | analisis_pipeline | INFO | [upload_1779983913] LLM: "Tentu, aku bisa bantu carikan jadwal penerbangan ke Jeddah u"
2026-05-30 05:52:38,324 | analisis_pipeline | INFO | [upload_1779983913] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779983913.wav
2026-05-30 05:53:01,924 | analisis_pipeline | INFO | [upload_1779987478] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:53:21,770 | analisis_pipeline | INFO | [upload_1779987478] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Tolong informasikan"
2026-05-30 05:53:24,156 | analisis_pipeline | INFO | [upload_1779987478] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1779987478.wav
2026-05-30 05:53:47,721 | analisis_pipeline | INFO | [upload_1780038627] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:54:11,742 | analisis_pipeline | INFO | [upload_1780038627] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Tolong infokan kot"
2026-05-30 05:54:14,321 | analisis_pipeline | INFO | [upload_1780038627] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780038627.wav
2026-05-30 05:54:37,929 | analisis_pipeline | INFO | [upload_1780038824] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:54:47,363 | analisis_pipeline | INFO | [upload_1780038824] LLM: "Bisa banget, silakan informasikan tanggal keberangkatan dan "
2026-05-30 05:54:49,898 | analisis_pipeline | INFO | [upload_1780038824] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780038824.wav
2026-05-30 05:55:13,516 | analisis_pipeline | INFO | [upload_1780039002] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:55:23,320 | analisis_pipeline | INFO | [upload_1780039002] LLM: "Bisa banget! Tolong infokan tanggal keberangkatan dan kota a"
2026-05-30 05:55:25,473 | analisis_pipeline | INFO | [upload_1780039002] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780039002.wav
2026-05-30 05:55:49,097 | analisis_pipeline | INFO | [upload_1780039117] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:56:05,920 | analisis_pipeline | INFO | [upload_1780039117] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Boleh info kota as"
2026-05-30 05:56:08,075 | analisis_pipeline | INFO | [upload_1780039117] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780039117.wav
2026-05-30 05:56:31,693 | analisis_pipeline | INFO | [upload_1780047552] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:56:42,579 | analisis_pipeline | INFO | [upload_1780047552] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Silakan informasik"
2026-05-30 05:56:45,239 | analisis_pipeline | INFO | [upload_1780047552] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780047552.wav
2026-05-30 05:57:08,922 | analisis_pipeline | INFO | [upload_1780047758] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:57:24,257 | analisis_pipeline | INFO | [upload_1780047758] LLM: "Tentu, saya bisa bantu buatkan jadwalnya. Silakan infokan ta"
2026-05-30 05:57:26,596 | analisis_pipeline | INFO | [upload_1780047758] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780047758.wav
2026-05-30 05:57:50,147 | analisis_pipeline | INFO | [upload_1780047839] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:58:10,085 | analisis_pipeline | INFO | [upload_1780047839] LLM: "Bisa, saya bantu carikan jadwal flight ke Jeddah untuk mingg"
2026-05-30 05:58:12,446 | analisis_pipeline | INFO | [upload_1780047839] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780047839.wav
2026-05-30 05:58:35,626 | analisis_pipeline | INFO | [upload_1780049374] STT: "Aku butuh travel umrah simple tapi include marina visit."
2026-05-30 05:58:59,082 | analisis_pipeline | INFO | [upload_1780049374] LLM: "Most standard Umrah packages already include a visit to Madi"
2026-05-30 05:59:26,495 | analisis_pipeline | INFO | [upload_1780049374] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_upload_1780049374.wav
2026-05-30 12:20:10,374 | analisis_pipeline | INFO | [2128_audio1] STT: "Ya Aki, uridu bukflik ilajedda al-usmu al-qadim? Hal bisa ba"
2026-05-30 12:20:27,391 | analisis_pipeline | INFO | [2128_audio1] LLM: "Tentu, saya bisa bantu perbarui nama Anda dan carikan jadwal"
2026-05-30 12:20:55,504 | analisis_pipeline | INFO | [2128_audio1] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio1.wav
2026-05-30 12:24:44,137 | analisis_pipeline | INFO | [2128_audio2] STT: "Uridu Orange Transport Menjeda Ilamadidagadan"
2026-05-30 12:24:44,137 | analisis_pipeline | ERROR | [2128_audio2] LLM gagal: name 'mode' is not defined
2026-05-30 12:25:05,822 | analisis_pipeline | INFO | [2128_audio3] STT: "Can you help aku arrange transport dari Jeddah ke Madinah to"
2026-05-30 12:25:05,823 | analisis_pipeline | ERROR | [2128_audio3] LLM gagal: name 'mode' is not defined
2026-05-30 12:25:28,032 | analisis_pipeline | INFO | [2128_audio4] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:25:28,033 | analisis_pipeline | ERROR | [2128_audio4] LLM gagal: name 'mode' is not defined
2026-05-30 12:30:13,003 | analisis_pipeline | INFO | [2128_audio2] STT: "Uridu Orange Transport Menjeda Ilamadidagadan"
2026-05-30 12:30:35,604 | analisis_pipeline | INFO | [2128_audio2] LLM: "".
Constraint 7: Accurate info for Saudi travel.
*Draft 1:* "
2026-05-30 12:32:02,119 | analisis_pipeline | INFO | [2128_audio2] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio2.wav
2026-05-30 12:32:30,917 | analisis_pipeline | INFO | [2128_audio3] STT: "Can you help aku arrange transport dari Jeddah ke Madinah to"
2026-05-30 12:32:47,040 | analisis_pipeline | INFO | [2128_audio3] LLM: "You can book the Haramain High-Speed Railway via their offic"
2026-05-30 12:33:27,472 | analisis_pipeline | INFO | [2128_audio3] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio3.wav
2026-05-30 12:33:56,672 | analisis_pipeline | INFO | [2128_audio4] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:34:16,935 | analisis_pipeline | INFO | [2128_audio4] LLM: "Apply through the Nusuk platform or the official KSA Visa we"
2026-05-30 12:35:03,189 | analisis_pipeline | INFO | [2128_audio4] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio4.wav
2026-05-30 12:35:33,693 | analisis_pipeline | INFO | [2128_audio5] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-30 12:35:47,564 | analisis_pipeline | INFO | [2128_audio5] LLM: "Silakan informasikan kota keberangkatan Anda agar saya dapat"
2026-05-30 12:35:58,827 | analisis_pipeline | INFO | [2128_audio5] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio5.wav
2026-05-30 12:36:26,594 | analisis_pipeline | INFO | [2128_audio6] STT: "Aku butuh travel umrah simple tapi include body deficit."
2026-05-30 12:37:38,151 | analisis_pipeline | INFO | [2128_audio6] LLM: "" label.
*Revised Draft:* Could you please clarify what you "
2026-05-30 12:38:31,488 | analisis_pipeline | INFO | [2128_audio6] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio6.wav
2026-05-30 12:38:59,283 | analisis_pipeline | INFO | [2128_audio7] STT: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 12:39:15,390 | analisis_pipeline | INFO | [2128_audio7] LLM: "Prepare a passport valid for at least six months and ensure "
2026-05-30 12:39:49,365 | analisis_pipeline | INFO | [2128_audio7] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio7.wav
2026-05-30 12:40:17,512 | analisis_pipeline | INFO | [2128_audio8] STT: "Bagaimana proses pisah Saudi untuk umrah dari Indonesia seka"
2026-05-30 12:40:40,120 | analisis_pipeline | INFO | [2128_audio8] LLM: "Anda perlu mendaftar melalui biro perjalanan umrah resmi yan"
2026-05-30 12:40:46,674 | analisis_pipeline | INFO | [2128_audio8] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio8.wav
2026-05-30 12:41:15,982 | analisis_pipeline | INFO | [2128_audio9] STT: "Gate aku cara pilih hotel di Mekah dekat Haram dengan budget"
2026-05-30 12:41:35,347 | analisis_pipeline | INFO | [2128_audio9] LLM: "Carilah hotel di area Ajyad atau Misfalah yang biasanya lebi"
2026-05-30 12:41:43,605 | analisis_pipeline | INFO | [2128_audio9] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio9.wav
2026-05-30 12:42:11,719 | analisis_pipeline | INFO | [2128_audio10] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 12:42:25,864 | analisis_pipeline | INFO | [2128_audio10] LLM: "Buka situs maskapai atau agen perjalanan online lalu masukka"
2026-05-30 12:42:34,383 | analisis_pipeline | INFO | [2128_audio10] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2128_audio10.wav
2026-05-30 12:43:03,080 | analisis_pipeline | INFO | [2305_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-30 12:43:25,492 | analisis_pipeline | INFO | [2305_audio01] LLM: "User wants to book a flight to Jeddah next week.
User asks f"
2026-05-30 12:43:35,369 | analisis_pipeline | INFO | [2305_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio01.wav
2026-05-30 12:44:03,814 | analisis_pipeline | INFO | [2305_audio02] STT: "Aku butuh travel umrah simpel tapi include mandina visit."
2026-05-30 12:44:19,456 | analisis_pipeline | INFO | [2305_audio02] LLM: "You should look for a standard Umrah package that includes s"
2026-05-30 12:44:55,982 | analisis_pipeline | INFO | [2305_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio02.wav
2026-05-30 12:45:24,638 | analisis_pipeline | INFO | [2305_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-30 12:45:41,582 | analisis_pipeline | INFO | [2305_audio03] LLM: "I recommend booking the Haramain High-Speed Railway online f"
2026-05-30 12:46:24,771 | analisis_pipeline | INFO | [2305_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio03.wav
2026-05-30 12:46:52,877 | analisis_pipeline | INFO | [2305_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:47:07,700 | analisis_pipeline | INFO | [2305_audio04] LLM: "Apply for a tourist visa through the official Visit Saudi po"
2026-05-30 12:47:45,937 | analisis_pipeline | INFO | [2305_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio04.wav
2026-05-30 12:48:17,196 | analisis_pipeline | INFO | [2305_audio05] STT: "Ya ahi, uridu bukflit ilajeddah al-usbu' al-qadim. Hal bisa "
2026-05-30 12:48:39,655 | analisis_pipeline | INFO | [2305_audio05] LLM: "يرجى تزويدي بمدينة المغادرة لأتمكن من البحث عن أفضل الرحلات "
2026-05-30 12:49:03,995 | analisis_pipeline | INFO | [2305_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio05.wav
2026-05-30 12:49:31,816 | analisis_pipeline | INFO | [2305_audio06] STT: "Uridu Range Transport Menjeddah Ila Madinah Wadan"
2026-05-30 12:49:52,722 | analisis_pipeline | INFO | [2305_audio06] LLM: "يمكنك استخدام قطار الحرمين السريع فهو الخيار الأسرع والأكثر "
2026-05-30 12:50:30,675 | analisis_pipeline | INFO | [2305_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio06.wav
2026-05-30 12:50:57,780 | analisis_pipeline | INFO | [2305_audio11] STT: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 12:51:07,519 | analisis_pipeline | INFO | [2305_audio11] LLM: "Puasa Ramadan wajib karena merupakan salah satu rukun Islam "
2026-05-30 12:51:13,517 | analisis_pipeline | INFO | [2305_audio11] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio11.wav
2026-05-30 12:51:38,515 | analisis_pipeline | INFO | [2305_audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 12:51:51,758 | analisis_pipeline | INFO | [2305_audio12] LLM: "Anda dapat mengurus visa umrah melalui agen perjalanan resmi"
2026-05-30 12:51:59,513 | analisis_pipeline | INFO | [2305_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio12.wav
2026-05-30 12:52:26,256 | analisis_pipeline | INFO | [2305_audio14] STT: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 12:52:42,754 | analisis_pipeline | INFO | [2305_audio14] LLM: "Ensure your passport is valid for at least six months and co"
2026-05-30 12:53:10,350 | analisis_pipeline | INFO | [2305_audio14] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio14.wav
2026-05-30 12:53:37,569 | analisis_pipeline | INFO | [2305_audio18] STT: "I feel overwhelmed dengan persiapan umrah. Ada tip sederhana"
2026-05-30 12:53:53,615 | analisis_pipeline | INFO | [2305_audio18] LLM: "Buatlah daftar prioritas untuk dokumen, kesehatan, dan perle"
2026-05-30 12:54:00,794 | analisis_pipeline | INFO | [2305_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2305_audio18.wav
2026-05-30 12:54:27,929 | analisis_pipeline | INFO | [2313_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-30 12:54:42,358 | analisis_pipeline | INFO | [2313_audio01] LLM: "Saya tidak dapat melakukan pemesanan tiket secara langsung. "
2026-05-30 12:54:49,824 | analisis_pipeline | INFO | [2313_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio01.wav
2026-05-30 12:55:17,399 | analisis_pipeline | INFO | [2313_audio02] STT: "Aku butuh travel umrah simpel, tapi include madinah visit."
2026-05-30 12:55:40,009 | analisis_pipeline | INFO | [2313_audio02] LLM: "").
Topic: Umrah travel including Madinah.
The user wants a "
2026-05-30 12:56:35,794 | analisis_pipeline | INFO | [2313_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio02.wav
2026-05-30 12:57:05,385 | analisis_pipeline | INFO | [2313_audio03] STT: "Can you help aku range transport dari Jedah ke Madinah tomor"
2026-05-30 13:02:32,215 | analisis_pipeline | INFO | [2313_audio03] STT: "Can you help aku range transport dari Jedah ke Madinah tomor"
2026-05-30 13:02:44,711 | analisis_pipeline | INFO | [2313_audio03] LLM: "Anda bisa menggunakan Kereta Cepat Haramain untuk perjalanan"
2026-05-30 13:03:14,112 | analisis_pipeline | INFO | [2313_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio03.wav
2026-05-30 13:03:41,417 | analisis_pipeline | INFO | [2313_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:04:03,727 | analisis_pipeline | INFO | [2313_audio04] LLM: "User Input: "jelaskan langkah by langkah cara mengajukan vis"
2026-05-30 13:04:14,717 | analisis_pipeline | INFO | [2313_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio04.wav
2026-05-30 13:04:47,601 | analisis_pipeline | INFO | [2313_audio05] STT: "Saya ingin berpikir tentang jadwal yang berakhir. Saya ingin"
2026-05-30 13:05:02,802 | analisis_pipeline | INFO | [2313_audio05] LLM: "Silakan bagikan detail jadwal lama Anda agar saya dapat memb"
2026-05-30 13:05:11,125 | analisis_pipeline | INFO | [2313_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio05.wav
2026-05-30 13:05:39,524 | analisis_pipeline | INFO | [2313_audio06] STT: "URIDU REJ TRANSPORT MINJAD DAHILA MADINAH GADDAN"
2026-05-30 13:06:01,888 | analisis_pipeline | INFO | [2313_audio06] LLM: "User input: "saya ingin REJ transportasi MINJAD DAHILA Madin"
2026-05-30 13:06:10,690 | analisis_pipeline | INFO | [2313_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio06.wav
2026-05-30 13:06:37,449 | analisis_pipeline | INFO | [2313_audio07] STT: "Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik"
2026-05-30 13:06:57,185 | analisis_pipeline | INFO | [2313_audio07] LLM: "Sebaiknya Anda memesan penerbangan langsung ke Madinah terle"
2026-05-30 13:07:05,383 | analisis_pipeline | INFO | [2313_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio07.wav
2026-05-30 13:07:31,142 | analisis_pipeline | INFO | [2313_audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 13:07:47,379 | analisis_pipeline | INFO | [2313_audio12] LLM: "Anda dapat mengajukan visa melalui agen perjalanan umrah res"
