2026-05-28 15:59:28,744 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?"
2026-05-30 05:20:07,166 | text_processor | INFO | Manifest disimpan: 2374_audio13.json
2026-05-30 05:20:07,166 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 05:20:48,832 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-30 05:20:48,833 | text_processor | INFO | Manifest disimpan: 2374_audio15.json
2026-05-30 05:20:48,833 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:21:34,109 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula?"
2026-05-30 05:21:34,110 | text_processor | INFO | Manifest disimpan: 2374_audio17.json
2026-05-30 05:21:34,110 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 05:22:20,319 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah. Minggu depan bisa bantu schedule."
2026-05-30 05:22:20,319 | text_processor | INFO | Manifest disimpan: 2375_audio01.json
2026-05-30 05:22:20,319 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:22:55,873 | text_processor | INFO | Input: "Aku butuh travel umrah, simpel tapi include Madinah Visit."
2026-05-30 05:22:55,873 | text_processor | INFO | Manifest disimpan: 2375_audio02.json
2026-05-30 05:22:55,873 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 05:24:01,039 | text_processor | INFO | Input: ""Can you help aku arrange transport dari Jedah ke Madinah tomorrow?""
2026-05-30 05:24:01,040 | text_processor | INFO | Manifest disimpan: 2375_audio03.json
2026-05-30 05:24:01,040 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 05:25:07,204 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 05:25:07,205 | text_processor | INFO | Manifest disimpan: 2375_audio04.json
2026-05-30 05:25:07,205 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 05:26:13,368 | text_processor | INFO | Input: "Ya Akhi, uridu buk flight ilajedah al-usbu al-qadim, hal bisa bantu ajidah afdol"
2026-05-30 05:26:13,369 | text_processor | INFO | Manifest disimpan: 2375_audio05.json
2026-05-30 05:26:13,369 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=4
2026-05-30 05:28:11,370 | text_processor | INFO | Input: "Uridu Range Transport Min Jeddah Ila Madinah Hoddan"
2026-05-30 05:28:11,370 | text_processor | INFO | Manifest disimpan: 2375_audio06.json
2026-05-30 05:28:11,370 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 05:29:25,432 | text_processor | INFO | Input: "Uri du schedule trip dari Jedah ke Makkah besok pagi."
2026-05-30 05:29:25,432 | text_processor | INFO | Manifest disimpan: 2375_audio08.json
2026-05-30 05:29:25,432 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 05:30:13,105 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 05:30:13,111 | text_processor | INFO | Manifest disimpan: 2375_audio11.json
2026-05-30 05:30:13,111 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 05:30:52,123 | text_processor | INFO | Input: "Tolong buat check please persiapan umrah termasuk barang wajib dibawah."
2026-05-30 05:30:52,123 | text_processor | INFO | Manifest disimpan: 2375_audio15.json
2026-05-30 05:30:52,123 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:31:54,878 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tip sederhana?"
2026-05-30 05:31:54,878 | text_processor | INFO | Manifest disimpan: 2375_audio18.json
2026-05-30 05:31:54,878 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 05:32:39,397 | text_processor | INFO | Input: "Aku mau bok fly ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 05:32:39,397 | text_processor | INFO | Manifest disimpan: 2379_audio01.json
2026-05-30 05:32:39,397 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=2
2026-05-30 05:33:24,108 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi ingkut Madinah Visib."
2026-05-30 05:33:24,108 | text_processor | INFO | Manifest disimpan: 2379_audio02.json
2026-05-30 05:33:24,108 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:34:04,947 | text_processor | INFO | Input: "Bolehkah anda tolong saya aturkan transport dari Jeddah ke Madinah esok?"
2026-05-30 05:34:04,948 | text_processor | INFO | Manifest disimpan: 2379_audio03.json
2026-05-30 05:34:04,948 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:34:54,240 | text_processor | INFO | Input: "Ya ahli uridu bukflai ilajedah al-usbu al-qadim, hal bisa bantu ajidah afdal ske"
2026-05-30 05:34:54,241 | text_processor | INFO | Manifest disimpan: 2379_audio05.json
2026-05-30 05:34:54,241 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=3
2026-05-30 05:35:41,763 | text_processor | INFO | Input: "Uri hidu a range transport menjadah ila Madinah Gadan."
2026-05-30 05:35:41,764 | text_processor | INFO | Manifest disimpan: 2379_audio06.json
2026-05-30 05:35:41,764 | text_processor | INFO | dominant=EN detected=['EN', 'AR'] segments=2
2026-05-30 05:36:49,680 | text_processor | INFO | Input: "Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan?"
2026-05-30 05:36:49,681 | text_processor | INFO | Manifest disimpan: 2379_audio07.json
2026-05-30 05:36:49,681 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-30 05:37:45,447 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 05:37:45,447 | text_processor | INFO | Manifest disimpan: 2379_audio12.json
2026-05-30 05:37:45,447 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:38:35,631 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?"
2026-05-30 05:38:35,632 | text_processor | INFO | Manifest disimpan: 2379_audio18.json
2026-05-30 05:38:35,632 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=3
2026-05-30 05:39:45,579 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 05:39:45,579 | text_processor | INFO | Manifest disimpan: 2479_audio04.json
2026-05-30 05:39:45,579 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 05:40:58,602 | text_processor | INFO | Input: "Tolong buat ceklis persiapan umrah termasuk barang wajib di bawah."
2026-05-30 05:40:58,602 | text_processor | INFO | Manifest disimpan: 2479_audio15.json
2026-05-30 05:40:58,602 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 05:41:48,802 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:41:48,802 | text_processor | INFO | Manifest disimpan: upload_1779961620.json
2026-05-30 05:41:48,802 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:42:36,260 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:42:36,261 | text_processor | INFO | Manifest disimpan: upload_1779961786.json
2026-05-30 05:42:36,261 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:43:17,973 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:43:17,973 | text_processor | INFO | Manifest disimpan: upload_1779961787.json
2026-05-30 05:43:17,973 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:44:02,855 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:44:02,856 | text_processor | INFO | Manifest disimpan: upload_1779962058.json
2026-05-30 05:44:02,856 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:44:41,637 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:44:41,638 | text_processor | INFO | Manifest disimpan: upload_1779962081.json
2026-05-30 05:44:41,638 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:45:17,656 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:45:17,657 | text_processor | INFO | Manifest disimpan: upload_1779962140.json
2026-05-30 05:45:17,657 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:45:58,830 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:45:58,831 | text_processor | INFO | Manifest disimpan: upload_1779962141.json
2026-05-30 05:45:58,831 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:46:40,050 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:46:40,050 | text_processor | INFO | Manifest disimpan: upload_1779962197.json
2026-05-30 05:46:40,050 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:47:21,128 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:47:21,129 | text_processor | INFO | Manifest disimpan: upload_1779962263.json
2026-05-30 05:47:21,129 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:48:02,748 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:48:02,749 | text_processor | INFO | Manifest disimpan: upload_1779962350.json
2026-05-30 05:48:02,749 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:48:49,797 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:48:49,797 | text_processor | INFO | Manifest disimpan: upload_1779966307.json
2026-05-30 05:48:49,797 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:49:26,812 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:49:26,813 | text_processor | INFO | Manifest disimpan: upload_1779975604.json
2026-05-30 05:49:26,813 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:50:12,762 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:50:12,763 | text_processor | INFO | Manifest disimpan: upload_1779975969.json
2026-05-30 05:50:12,763 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:51:00,691 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:51:00,692 | text_processor | INFO | Manifest disimpan: upload_1779983692.json
2026-05-30 05:51:00,692 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:51:45,860 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:51:45,861 | text_processor | INFO | Manifest disimpan: upload_1779983703.json
2026-05-30 05:51:45,861 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:52:20,231 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:52:20,237 | text_processor | INFO | Manifest disimpan: upload_1779983913.json
2026-05-30 05:52:20,237 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:53:01,924 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:53:01,925 | text_processor | INFO | Manifest disimpan: upload_1779987478.json
2026-05-30 05:53:01,925 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:53:47,721 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:53:47,727 | text_processor | INFO | Manifest disimpan: upload_1780038627.json
2026-05-30 05:53:47,727 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:54:37,929 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:54:37,930 | text_processor | INFO | Manifest disimpan: upload_1780038824.json
2026-05-30 05:54:37,930 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:55:13,516 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:55:13,517 | text_processor | INFO | Manifest disimpan: upload_1780039002.json
2026-05-30 05:55:13,517 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:55:49,097 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:55:49,097 | text_processor | INFO | Manifest disimpan: upload_1780039117.json
2026-05-30 05:55:49,097 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:56:31,693 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:56:31,694 | text_processor | INFO | Manifest disimpan: upload_1780047552.json
2026-05-30 05:56:31,694 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:57:08,922 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:57:08,923 | text_processor | INFO | Manifest disimpan: upload_1780047758.json
2026-05-30 05:57:08,923 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:57:50,147 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 05:57:50,148 | text_processor | INFO | Manifest disimpan: upload_1780047839.json
2026-05-30 05:57:50,148 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:58:35,626 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include marina visit."
2026-05-30 05:58:35,627 | text_processor | INFO | Manifest disimpan: upload_1780049374.json
2026-05-30 05:58:35,627 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 12:20:10,375 | text_processor | INFO | Input: "Ya Aki, uridu bukflik ilajedda al-usmu al-qadim? Hal bisa bantu ajidah afdal ske"
2026-05-30 12:20:10,376 | text_processor | INFO | Manifest disimpan: 2128_audio1.json
2026-05-30 12:20:10,376 | text_processor | INFO | dominant=ID detected=['AR', 'ID'] segments=2
2026-05-30 12:24:44,137 | text_processor | INFO | Input: "Uridu Orange Transport Menjeda Ilamadidagadan"
2026-05-30 12:24:44,137 | text_processor | INFO | Manifest disimpan: 2128_audio2.json
2026-05-30 12:24:44,137 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=2
2026-05-30 12:25:05,822 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 12:25:05,823 | text_processor | INFO | Manifest disimpan: 2128_audio3.json
2026-05-30 12:25:05,823 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 12:25:28,032 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:25:28,033 | text_processor | INFO | Manifest disimpan: 2128_audio4.json
2026-05-30 12:25:28,033 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 12:30:13,003 | text_processor | INFO | Input: "Uridu Orange Transport Menjeda Ilamadidagadan"
2026-05-30 12:30:13,004 | text_processor | INFO | Manifest disimpan: 2128_audio2.json
2026-05-30 12:30:13,004 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=2
2026-05-30 12:32:30,917 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 12:32:30,919 | text_processor | INFO | Manifest disimpan: 2128_audio3.json
2026-05-30 12:32:30,919 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 12:33:56,672 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:33:56,673 | text_processor | INFO | Manifest disimpan: 2128_audio4.json
2026-05-30 12:33:56,673 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 12:35:33,693 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 12:35:33,695 | text_processor | INFO | Manifest disimpan: 2128_audio5.json
2026-05-30 12:35:33,695 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 12:36:26,595 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include body deficit."
2026-05-30 12:36:26,596 | text_processor | INFO | Manifest disimpan: 2128_audio6.json
2026-05-30 12:36:26,596 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 12:38:59,283 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 12:38:59,284 | text_processor | INFO | Manifest disimpan: 2128_audio7.json
2026-05-30 12:38:59,284 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 12:40:17,513 | text_processor | INFO | Input: "Bagaimana proses pisah Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 12:40:17,513 | text_processor | INFO | Manifest disimpan: 2128_audio8.json
2026-05-30 12:40:17,513 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 12:41:15,983 | text_processor | INFO | Input: "Gate aku cara pilih hotel di Mekah dekat Haram dengan budget terbatas."
2026-05-30 12:41:15,999 | text_processor | INFO | Manifest disimpan: 2128_audio9.json
2026-05-30 12:41:15,999 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=5
2026-05-30 12:42:11,719 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 12:42:11,725 | text_processor | INFO | Manifest disimpan: 2128_audio10.json
2026-05-30 12:42:11,725 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 12:43:03,080 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule."
2026-05-30 12:43:03,086 | text_processor | INFO | Manifest disimpan: 2305_audio01.json
2026-05-30 12:43:03,086 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 12:44:03,814 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include mandina visit."
2026-05-30 12:44:03,815 | text_processor | INFO | Manifest disimpan: 2305_audio02.json
2026-05-30 12:44:03,815 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 12:45:24,638 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 12:45:24,640 | text_processor | INFO | Manifest disimpan: 2305_audio03.json
2026-05-30 12:45:24,640 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 12:46:52,877 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 12:46:52,879 | text_processor | INFO | Manifest disimpan: 2305_audio04.json
2026-05-30 12:46:52,879 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 12:48:17,196 | text_processor | INFO | Input: "Ya ahi, uridu bukflit ilajeddah al-usbu' al-qadim. Hal bisa bantu ajidah afdal s"
2026-05-30 12:48:17,197 | text_processor | INFO | Manifest disimpan: 2305_audio05.json
2026-05-30 12:48:17,197 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=3
2026-05-30 12:49:31,816 | text_processor | INFO | Input: "Uridu Range Transport Menjeddah Ila Madinah Wadan"
2026-05-30 12:49:31,816 | text_processor | INFO | Manifest disimpan: 2305_audio06.json
2026-05-30 12:49:31,816 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 12:50:57,780 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 12:50:57,781 | text_processor | INFO | Manifest disimpan: 2305_audio11.json
2026-05-30 12:50:57,781 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 12:51:38,515 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 12:51:38,515 | text_processor | INFO | Manifest disimpan: 2305_audio12.json
2026-05-30 12:51:38,515 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 12:52:26,256 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 12:52:26,256 | text_processor | INFO | Manifest disimpan: 2305_audio14.json
2026-05-30 12:52:26,256 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 12:53:37,569 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tip sederhana."
2026-05-30 12:53:37,569 | text_processor | INFO | Manifest disimpan: 2305_audio18.json
2026-05-30 12:53:37,569 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 12:54:27,929 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 12:54:27,929 | text_processor | INFO | Manifest disimpan: 2313_audio01.json
2026-05-30 12:54:27,929 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 12:55:17,399 | text_processor | INFO | Input: "Aku butuh travel umrah simpel, tapi include madinah visit."
2026-05-30 12:55:17,400 | text_processor | INFO | Manifest disimpan: 2313_audio02.json
2026-05-30 12:55:17,400 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 12:57:05,385 | text_processor | INFO | Input: "Can you help aku range transport dari Jedah ke Madinah tomorrow?"
2026-05-30 12:57:05,385 | text_processor | INFO | Manifest disimpan: 2313_audio03.json
2026-05-30 12:57:05,386 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=5
2026-05-30 13:02:32,215 | text_processor | INFO | Input: "Can you help aku range transport dari Jedah ke Madinah tomorrow?"
2026-05-30 13:02:32,216 | text_processor | INFO | Manifest disimpan: 2313_audio03.json
2026-05-30 13:02:32,216 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:03:41,417 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:03:41,417 | text_processor | INFO | Manifest disimpan: 2313_audio04.json
2026-05-30 13:03:41,417 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:04:47,601 | text_processor | INFO | Input: "Saya ingin berpikir tentang jadwal yang berakhir. Saya ingin membantu dengan jad"
2026-05-30 13:04:47,602 | text_processor | INFO | Manifest disimpan: 2313_audio05.json
2026-05-30 13:04:47,602 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:05:39,524 | text_processor | INFO | Input: "URIDU REJ TRANSPORT MINJAD DAHILA MADINAH GADDAN"
2026-05-30 13:05:39,524 | text_processor | INFO | Manifest disimpan: 2313_audio06.json
2026-05-30 13:05:39,524 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=2
2026-05-30 13:06:37,449 | text_processor | INFO | Input: "Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?"
2026-05-30 13:06:37,456 | text_processor | INFO | Manifest disimpan: 2313_audio07.json
2026-05-30 13:06:37,456 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 13:07:31,142 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 13:07:31,143 | text_processor | INFO | Manifest disimpan: 2313_audio12.json
2026-05-30 13:07:31,143 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=6
2026-05-30 13:08:24,174 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jedah secara online"
2026-05-30 13:08:24,175 | text_processor | INFO | Manifest disimpan: 2313_audio13.json
2026-05-30 13:08:24,175 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:09:15,972 | text_processor | INFO | Input: "How to prefer dokumen umrah dari Indonesia dengan benar?"
2026-05-30 13:09:15,973 | text_processor | INFO | Manifest disimpan: 2313_audio14.json
2026-05-30 13:09:15,973 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:10:09,467 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 13:10:09,468 | text_processor | INFO | Manifest disimpan: 2332_audio01.json
2026-05-30 13:10:09,468 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:11:03,091 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 13:11:03,092 | text_processor | INFO | Manifest disimpan: 2332_audio02.json
2026-05-30 13:11:03,092 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:11:53,005 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 13:11:53,005 | text_processor | INFO | Manifest disimpan: 2332_audio03.json
2026-05-30 13:11:53,006 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:12:47,472 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:12:47,472 | text_processor | INFO | Manifest disimpan: 2332_audio04.json
2026-05-30 13:12:47,472 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:14:32,698 | text_processor | INFO | Input: "Ya akhi, uridu book flight ila jadah al-usbu an kadim, hal bisa bantu ajda afdal"
2026-05-30 13:14:32,699 | text_processor | INFO | Manifest disimpan: 2332_audio05.json
2026-05-30 13:14:32,699 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:15:51,331 | text_processor | INFO | Input: "Uridu arrange transport min Jeddah ila Madinah Gadan."
2026-05-30 13:15:51,332 | text_processor | INFO | Manifest disimpan: 2332_audio06.json
2026-05-30 13:15:51,332 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:16:44,254 | text_processor | INFO | Input: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan."
2026-05-30 13:16:44,255 | text_processor | INFO | Manifest disimpan: 2332_audio07.json
2026-05-30 13:16:44,255 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:17:42,286 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jedah secara online."
2026-05-30 13:17:42,286 | text_processor | INFO | Manifest disimpan: 2332_audio13.json
2026-05-30 13:17:42,287 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:18:32,318 | text_processor | INFO | Input: "Guide aku cara pilih hotel di Makkah dekat haram dengan budget terbatas."
2026-05-30 13:18:32,319 | text_processor | INFO | Manifest disimpan: 2332_audio16.json
2026-05-30 13:18:32,319 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=6
